2016-02-22T00:09:39.390+0800: 539176.104: [GC [PSYoungGen: 1378080K->13152K(1380928K)] 3741682K->2376954K(4177152K), 0.0359520 secs] [Times: user=0.08 sys=0.00, real=0.03 secs] 
2016-02-22T00:10:56.980+0800: 539253.695: [GC [PSYoungGen: 1377056K->12544K(1376512K)] 3740858K->2376519K(4172736K), 0.0372380 secs] [Times: user=0.07 sys=0.00, real=0.03 secs] 
2016-02-22T00:12:16.342+0800: 539333.057: [GC [PSYoungGen: 1376448K->15120K(1380864K)] 3740423K->2379272K(4177088K), 0.0364880 secs] [Times: user=0.07 sys=0.00, real=0.04 secs] 
2016-02-22T00:13:40.191+0800: 539416.905: [GC [PSYoungGen: 1378768K->16096K(1379776K)] 3742920K->2380500K(4176000K), 0.0437110 secs] [Times: user=0.09 sys=0.00, real=0.05 secs] 
2016-02-22T00:15:02.281+0800: 539498.995: [GC [PSYoungGen: 1379744K->14320K(1380800K)] 3744148K->2379025K(4177024K), 0.0355050 secs] [Times: user=0.07 sys=0.00, real=0.04 secs] 
2016-02-22T00:16:27.837+0800: 539584.551: [GC [PSYoungGen: 1377584K->13904K(1380544K)] 3742289K->2378949K(4176768K), 0.0381810 secs] [Times: user=0.08 sys=0.00, real=0.04 secs] 
2016-02-22T00:18:06.845+0800: 539683.560: [GC [PSYoungGen: 1377168K->15616K(1380672K)] 3742213K->2380998K(4176896K), 0.0380400 secs] [Times: user=0.07 sys=0.00, real=0.03 secs] 
2016-02-22T00:19:29.055+0800: 539765.770: [GC [PSYoungGen: 1379136K->12224K(1375808K)] 3744518K->2377870K(4172032K), 0.0309790 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2016-02-22T00:20:44.869+0800: 539841.583: [GC [PSYoungGen: 1375744K->14865K(1380736K)] 3741390K->2380720K(4176960K), 0.0329460 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2016-02-22T00:22:32.121+0800: 539948.836: [GC [PSYoungGen: 1378129K->14256K(1380608K)] 3743984K->2380640K(4176832K), 0.0373400 secs] [Times: user=0.08 sys=0.00, real=0.03 secs] 
2016-02-22T00:24:07.951+0800: 540044.665: [GC [PSYoungGen: 1377520K->14560K(1381248K)] 3743904K->2381240K(4177472K), 0.0409220 secs] [Times: user=0.06 sys=0.00, real=0.05 secs] 
2016-02-22T00:25:39.058+0800: 540135.772: [GC [PSYoungGen: 1378720K->12096K(1380992K)] 3745400K->2379060K(4177216K), 0.0346470 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2016-02-22T00:27:13.453+0800: 540230.167: [GC [PSYoungGen: 1376256K->12832K(1381120K)] 3743220K->2379912K(4177344K), 0.0320320 secs] [Times: user=0.07 sys=0.00, real=0.03 secs] 
2016-02-22T00:28:56.144+0800: 540332.859: [GC [PSYoungGen: 1376928K->12272K(1381056K)] 3744008K->2379560K(4177280K), 0.0359560 secs] [Times: user=0.08 sys=0.00, real=0.03 secs] 
2016-02-22T00:30:31.164+0800: 540427.878: [GC [PSYoungGen: 1376368K->14816K(1381056K)] 3743656K->2382324K(4177280K), 0.0398600 secs] [Times: user=0.08 sys=0.00, real=0.04 secs] 
2016-02-22T00:31:58.326+0800: 540515.040: [GC [PSYoungGen: 1378848K->12864K(1381056K)] 3746356K->2380705K(4177280K), 0.0322300 secs] [Times: user=0.07 sys=0.00, real=0.03 secs] 
2016-02-22T00:33:55.949+0800: 540632.664: [GC [PSYoungGen: 1376896K->13920K(1381440K)] 3744737K->2382193K(4177664K), 0.0374590 secs] [Times: user=0.08 sys=0.00, real=0.04 secs] 
2016-02-22T00:35:32.464+0800: 540729.178: [GC [PSYoungGen: 1378400K->13312K(1381120K)] 3746673K->2381701K(4177344K), 0.0326590 secs] [Times: user=0.07 sys=0.00, real=0.03 secs] 
2016-02-22T00:37:14.752+0800: 540831.466: [GC [PSYoungGen: 1377792K->13056K(1381760K)] 3746181K->2381605K(4177984K), 0.0323030 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2016-02-22T00:38:55.836+0800: 540932.551: [GC [PSYoungGen: 1378368K->15024K(1380352K)] 3746917K->2383829K(4176576K), 0.0446400 secs] [Times: user=0.09 sys=0.00, real=0.04 secs] 
2016-02-22T00:40:44.112+0800: 541040.826: [GC [PSYoungGen: 1380336K->14032K(1381760K)] 3749141K->2383030K(4177984K), 0.0333370 secs] [Times: user=0.07 sys=0.00, real=0.03 secs] 
2016-02-22T00:42:26.597+0800: 541143.312: [GC [PSYoungGen: 1379216K->13760K(1381504K)] 3748214K->2383087K(4177728K), 0.0341500 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2016-02-22T00:44:44.829+0800: 541281.544: [GC [PSYoungGen: 1378944K->15088K(1381568K)] 3748271K->2384700K(4177792K), 0.0368440 secs] [Times: user=0.08 sys=0.00, real=0.04 secs] 
2016-02-22T00:46:55.761+0800: 541412.475: [GC [PSYoungGen: 1380528K->15808K(1381312K)] 3750140K->2385869K(4177536K), 0.0385060 secs] [Times: user=0.07 sys=0.00, real=0.04 secs] 
2016-02-22T00:49:02.170+0800: 541538.885: [GC [PSYoungGen: 1381248K->16208K(1380288K)] 3751309K->2386481K(4176512K), 0.0386310 secs] [Times: user=0.07 sys=0.00, real=0.04 secs] 
2016-02-22T00:51:03.889+0800: 541660.604: [GC [PSYoungGen: 1379728K->15936K(1379456K)] 3750001K->2386385K(4175680K), 0.0368910 secs] [Times: user=0.07 sys=0.00, real=0.04 secs] 
2016-02-22T00:53:21.229+0800: 541797.943: [GC [PSYoungGen: 1379456K->13088K(1380544K)] 3749905K->2383705K(4176768K), 0.0387940 secs] [Times: user=0.07 sys=0.00, real=0.04 secs] 
2016-02-22T00:55:42.053+0800: 541938.767: [GC [PSYoungGen: 1376096K->14048K(1380544K)] 3746713K->2384809K(4176768K), 0.0349410 secs] [Times: user=0.07 sys=0.00, real=0.03 secs] 
2016-02-22T00:58:24.082+0800: 542100.796: [GC [PSYoungGen: 1377056K->15216K(1380800K)] 3747817K->2386235K(4177024K), 0.0388630 secs] [Times: user=0.07 sys=0.00, real=0.04 secs] 
2016-02-22T01:00:42.869+0800: 542239.583: [GC [PSYoungGen: 1378736K->14736K(1380800K)] 3749755K->2386024K(4177024K), 0.0414910 secs] [Times: user=0.08 sys=0.00, real=0.04 secs] 
2016-02-22T01:03:04.771+0800: 542381.485: [GC [PSYoungGen: 1378256K->13072K(1380992K)] 3749544K->2384712K(4177216K), 0.0409540 secs] [Times: user=0.08 sys=0.00, real=0.04 secs] 
2016-02-22T01:05:13.847+0800: 542510.562: [GC [PSYoungGen: 1376976K->12144K(1376064K)] 3748616K->2384013K(4172288K), 0.0301530 secs] [Times: user=0.07 sys=0.00, real=0.03 secs] 
2016-02-22T01:07:34.110+0800: 542650.825: [GC [PSYoungGen: 1376048K->12896K(1380992K)] 3747917K->2384921K(4177216K), 0.0329610 secs] [Times: user=0.07 sys=0.00, real=0.03 secs] 
2016-02-22T01:10:01.721+0800: 542798.435: [GC [PSYoungGen: 1376672K->14416K(1380864K)] 3748697K->2386642K(4177088K), 0.0403980 secs] [Times: user=0.08 sys=0.00, real=0.04 secs] 
2016-02-22T01:12:28.722+0800: 542945.436: [GC [PSYoungGen: 1378192K->16240K(1380096K)] 3750418K->2388741K(4176320K), 0.0372320 secs] [Times: user=0.08 sys=0.00, real=0.03 secs] 
2016-02-22T01:15:08.245+0800: 543104.960: [GC [PSYoungGen: 1379376K->15328K(1378496K)] 3751877K->2388082K(4174720K), 0.0433620 secs] [Times: user=0.09 sys=0.00, real=0.04 secs] 
2016-02-22T01:17:51.290+0800: 543268.004: [GC [PSYoungGen: 1378464K->12960K(1380608K)] 3751218K->2385858K(4176832K), 0.0315860 secs] [Times: user=0.07 sys=0.00, real=0.04 secs] 
2016-02-22T01:20:43.170+0800: 543439.884: [GC [PSYoungGen: 1376032K->12416K(1380544K)] 3748930K->2385450K(4176768K), 0.0310770 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2016-02-22T01:23:49.354+0800: 543626.068: [GC [PSYoungGen: 1375488K->16256K(1379712K)] 3748522K->2389544K(4175936K), 0.0368920 secs] [Times: user=0.07 sys=0.00, real=0.04 secs] 
2016-02-22T01:27:18.882+0800: 543835.596: [GC [PSYoungGen: 1378496K->15264K(1380160K)] 3751784K->2388752K(4176384K), 0.0430820 secs] [Times: user=0.08 sys=0.00, real=0.05 secs] 
2016-02-22T01:30:18.459+0800: 544015.174: [GC [PSYoungGen: 1377504K->11440K(1379776K)] 3750992K->2385377K(4176000K), 0.0287990 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2016-02-22T01:34:03.530+0800: 544240.244: [GC [PSYoungGen: 1373296K->15841K(1377728K)] 3747233K->2389966K(4173952K), 0.0428400 secs] [Times: user=0.09 sys=0.00, real=0.04 secs] 
2016-02-22T01:37:38.757+0800: 544455.471: [GC [PSYoungGen: 1377697K->12432K(1379840K)] 3751822K->2386759K(4176064K), 0.0330360 secs] [Times: user=0.07 sys=0.00, real=0.03 secs] 
2016-02-22T01:41:07.955+0800: 544664.670: [GC [PSYoungGen: 1373904K->12128K(1379712K)] 3748231K->2386776K(4175936K), 0.0322630 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2016-02-22T01:45:00.249+0800: 544896.963: [GC [PSYoungGen: 1373600K->13872K(1380352K)] 3748248K->2388652K(4176576K), 0.0410410 secs] [Times: user=0.07 sys=0.00, real=0.04 secs] 
2016-02-22T01:48:26.794+0800: 545103.508: [GC [PSYoungGen: 1376048K->12480K(1379904K)] 3750828K->2387476K(4176128K), 0.0326600 secs] [Times: user=0.06 sys=0.00, real=0.04 secs] 
2016-02-22T01:52:45.508+0800: 545362.222: [GC [PSYoungGen: 1374656K->13968K(1380800K)] 3749652K->2389170K(4177024K), 0.0332100 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2016-02-22T01:57:13.603+0800: 545630.317: [GC [PSYoungGen: 1377168K->11888K(1380480K)] 3752370K->2387422K(4176704K), 0.0376560 secs] [Times: user=0.09 sys=0.00, real=0.04 secs] 
2016-02-22T02:01:31.901+0800: 545888.616: [GC [PSYoungGen: 1375088K->16033K(1379776K)] 3750622K->2391784K(4176000K), 0.0367580 secs] [Times: user=0.07 sys=0.00, real=0.04 secs] 
2016-02-22T02:05:22.377+0800: 546119.091: [GC [PSYoungGen: 1378529K->16499K(1379008K)] 3754280K->2392552K(4175232K), 0.0457870 secs] [Times: user=0.07 sys=0.00, real=0.04 secs] 
2016-02-22T02:06:18.638+0800: 546175.353: [GC [PSYoungGen: 1378995K->3888K(1377088K)] 3755048K->2381982K(4173312K), 0.0171130 secs] [Times: user=0.05 sys=0.00, real=0.02 secs] 
2016-02-22T02:09:29.973+0800: 546366.687: [GC [PSYoungGen: 1362544K->10175K(1378368K)] 3740638K->2388398K(4174592K), 0.0266930 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2016-02-22T02:10:54.543+0800: 546451.257: [GC [PSYoungGen: 1368831K->6247K(1377664K)] 3747054K->2384684K(4173888K), 0.0222420 secs] [Times: user=0.06 sys=0.00, real=0.02 secs] 
2016-02-22T02:15:29.487+0800: 546726.201: [GC [PSYoungGen: 1364391K->13192K(1378112K)] 3742828K->2391858K(4174336K), 0.0334530 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2016-02-22T02:20:19.444+0800: 547016.158: [GC [PSYoungGen: 1371336K->11470K(1379072K)] 3750002K->2390966K(4175296K), 0.0341530 secs] [Times: user=0.07 sys=0.00, real=0.04 secs] 
2016-02-22T02:25:23.608+0800: 547320.322: [GC [PSYoungGen: 1370958K->11727K(1378496K)] 3750454K->2391820K(4174720K), 0.0345720 secs] [Times: user=0.07 sys=0.00, real=0.04 secs] 
2016-02-22T02:31:03.773+0800: 547660.488: [GC [PSYoungGen: 1371215K->14307K(1379328K)] 3751308K->2394729K(4175552K), 0.0407240 secs] [Times: user=0.09 sys=0.00, real=0.04 secs] 
2016-02-22T02:38:50.446+0800: 548127.160: [GC [PSYoungGen: 1375267K->16422K(1377408K)] 3755689K->2397076K(4173632K), 0.0398140 secs] [Times: user=0.07 sys=0.00, real=0.04 secs] 
2016-02-22T02:45:22.973+0800: 548519.688: [GC [PSYoungGen: 1377382K->10240K(1378880K)] 3758036K->2391252K(4175104K), 0.0320990 secs] [Times: user=0.07 sys=0.00, real=0.03 secs] 
2016-02-22T02:53:25.664+0800: 549002.378: [GC [PSYoungGen: 1369664K->13248K(1378624K)] 3750676K->2394512K(4174848K), 0.0341630 secs] [Times: user=0.06 sys=0.01, real=0.03 secs] 
2016-02-22T03:00:09.997+0800: 549406.711: [GC [PSYoungGen: 1372672K->13200K(1379648K)] 3753936K->2394596K(4175872K), 0.0373810 secs] [Times: user=0.08 sys=0.00, real=0.03 secs] 
2016-02-22T03:07:35.614+0800: 549852.329: [GC [PSYoungGen: 1374032K->12112K(1379264K)] 3755428K->2393633K(4175488K), 0.0332890 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2016-02-22T03:15:24.379+0800: 550321.094: [GC [PSYoungGen: 1372944K->12080K(1380608K)] 3754465K->2393810K(4176832K), 0.0304050 secs] [Times: user=0.07 sys=0.00, real=0.04 secs] 
2016-02-22T03:24:18.174+0800: 550854.889: [GC [PSYoungGen: 1374768K->13058K(1380160K)] 3756498K->2395048K(4176384K), 0.0331090 secs] [Times: user=0.07 sys=0.00, real=0.03 secs] 
2016-02-22T03:33:32.185+0800: 551408.899: [GC [PSYoungGen: 1375746K->12640K(1381312K)] 3757736K->2394882K(4177536K), 0.0321970 secs] [Times: user=0.07 sys=0.00, real=0.03 secs] 
2016-02-22T03:43:06.000+0800: 551982.714: [GC [PSYoungGen: 1376736K->13920K(1380864K)] 3758978K->2396322K(4177088K), 0.0342020 secs] [Times: user=0.07 sys=0.00, real=0.03 secs] 
2016-02-22T03:53:40.446+0800: 552617.160: [GC [PSYoungGen: 1378016K->13920K(1381120K)] 3760418K->2396467K(4177344K), 0.0337060 secs] [Times: user=0.07 sys=0.00, real=0.04 secs] 
2016-02-22T04:05:25.888+0800: 553322.603: [GC [PSYoungGen: 1378152K->11746K(1381184K)] 3760699K->2394456K(4177408K), 0.0329010 secs] [Times: user=0.07 sys=0.00, real=0.03 secs] 
2016-02-22T04:16:25.094+0800: 553981.808: [GC [PSYoungGen: 1376034K->12320K(1381760K)] 3758744K->2395315K(4177984K), 0.0315220 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2016-02-22T04:29:58.785+0800: 554795.500: [GC [PSYoungGen: 1377440K->13216K(1381440K)] 3760435K->2396291K(4177664K), 0.0307670 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2016-02-22T04:41:42.268+0800: 555498.983: [GC [PSYoungGen: 1378336K->11168K(1381952K)] 3761411K->2394488K(4178176K), 0.0411850 secs] [Times: user=0.07 sys=0.00, real=0.04 secs] 
2016-02-22T04:53:20.102+0800: 556196.817: [GC [PSYoungGen: 1376928K->12816K(1381888K)] 3760248K->2396284K(4178112K), 0.0303190 secs] [Times: user=0.06 sys=0.00, real=0.04 secs] 
2016-02-22T05:05:18.245+0800: 556914.959: [GC [PSYoungGen: 1378576K->12672K(1382528K)] 3762044K->2396228K(4178752K), 0.0362480 secs] [Times: user=0.06 sys=0.00, real=0.04 secs] 
2016-02-22T05:16:46.823+0800: 557603.537: [GC [PSYoungGen: 1379328K->14192K(1382208K)] 3762884K->2397868K(4178432K), 0.0338840 secs] [Times: user=0.06 sys=0.00, real=0.04 secs] 
2016-02-22T05:27:12.593+0800: 558229.307: [GC [PSYoungGen: 1380848K->11168K(1382272K)] 3764524K->2394929K(4178496K), 0.0291850 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2016-02-22T05:39:02.543+0800: 558939.257: [GC [PSYoungGen: 1377632K->11312K(1382272K)] 3761393K->2395249K(4178496K), 0.0350070 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2016-02-22T05:48:40.524+0800: 559517.239: [GC [PSYoungGen: 1377776K->11344K(1382464K)] 3761713K->2395389K(4178688K), 0.0332370 secs] [Times: user=0.08 sys=0.00, real=0.03 secs] 
2016-02-22T05:57:26.967+0800: 560043.681: [GC [PSYoungGen: 1378128K->12608K(1382400K)] 3762173K->2396805K(4178624K), 0.0314360 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2016-02-22T06:07:44.901+0800: 560661.615: [GC [PSYoungGen: 1379392K->12112K(1382976K)] 3763589K->2396446K(4179200K), 0.0315380 secs] [Times: user=0.07 sys=0.00, real=0.04 secs] 
2016-02-22T06:15:31.903+0800: 561128.617: [GC [PSYoungGen: 1379728K->13597K(1382720K)] 3764062K->2398184K(4178944K), 0.0324400 secs] [Times: user=0.07 sys=0.00, real=0.03 secs] 
2016-02-22T06:22:59.405+0800: 561576.119: [GC [PSYoungGen: 1381213K->10560K(1382656K)] 3765800K->2395363K(4178880K), 0.0359310 secs] [Times: user=0.07 sys=0.00, real=0.04 secs] 
2016-02-22T06:30:08.777+0800: 562005.492: [GC [PSYoungGen: 1377920K->14480K(1381888K)] 3762723K->2399491K(4178112K), 0.0353380 secs] [Times: user=0.07 sys=0.00, real=0.04 secs] 
2016-02-22T06:36:34.201+0800: 562390.916: [GC [PSYoungGen: 1381840K->11856K(1382464K)] 3766851K->2396907K(4178688K), 0.0307520 secs] [Times: user=0.07 sys=0.00, real=0.03 secs] 
2016-02-22T06:42:42.388+0800: 562759.102: [GC [PSYoungGen: 1378448K->13184K(1382208K)] 3763499K->2398472K(4178432K), 0.0379300 secs] [Times: user=0.08 sys=0.00, real=0.04 secs] 
2016-02-22T06:48:44.291+0800: 563121.005: [GC [PSYoungGen: 1379776K->14496K(1381696K)] 3765064K->2399900K(4177920K), 0.0336120 secs] [Times: user=0.07 sys=0.00, real=0.03 secs] 
2016-02-22T06:53:48.192+0800: 563424.906: [GC [PSYoungGen: 1380576K->13024K(1382080K)] 3765980K->2398552K(4178304K), 0.0308830 secs] [Times: user=0.06 sys=0.00, real=0.04 secs] 
2016-02-22T06:59:09.578+0800: 563746.293: [GC [PSYoungGen: 1379104K->13392K(1382336K)] 3764632K->2399060K(4178560K), 0.0346020 secs] [Times: user=0.07 sys=0.00, real=0.04 secs] 
2016-02-22T07:04:00.489+0800: 564037.203: [GC [PSYoungGen: 1379920K->13056K(1382272K)] 3765588K->2398912K(4178496K), 0.0351390 secs] [Times: user=0.07 sys=0.00, real=0.04 secs] 
2016-02-22T07:08:03.263+0800: 564279.977: [GC [PSYoungGen: 1379584K->12897K(1382784K)] 3765440K->2398973K(4179008K), 0.0338620 secs] [Times: user=0.06 sys=0.00, real=0.04 secs] 
2016-02-22T07:12:00.937+0800: 564517.652: [GC [PSYoungGen: 1380129K->13120K(1382528K)] 3766205K->2399418K(4178752K), 0.0363200 secs] [Times: user=0.08 sys=0.00, real=0.04 secs] 
2016-02-22T07:15:43.079+0800: 564739.794: [GC [PSYoungGen: 1380352K->12992K(1383104K)] 3766650K->2399555K(4179328K), 0.0333820 secs] [Times: user=0.07 sys=0.00, real=0.04 secs] 
2016-02-22T07:19:15.768+0800: 564952.482: [GC [PSYoungGen: 1380928K->12800K(1382912K)] 3767491K->2399507K(4179136K), 0.0321330 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2016-02-22T07:22:30.571+0800: 565147.286: [GC [PSYoungGen: 1380736K->12267K(1383360K)] 3767443K->2399162K(4179584K), 0.0343840 secs] [Times: user=0.07 sys=0.00, real=0.04 secs] 
2016-02-22T07:25:44.562+0800: 565341.276: [GC [PSYoungGen: 1380843K->12816K(1383296K)] 3767738K->2399940K(4179520K), 0.0391990 secs] [Times: user=0.09 sys=0.00, real=0.04 secs] 
2016-02-22T07:29:05.251+0800: 565541.966: [GC [PSYoungGen: 1381392K->14512K(1381504K)] 3768516K->2403126K(4177728K), 0.0386100 secs] [Times: user=0.08 sys=0.00, real=0.04 secs] 
2016-02-22T07:32:30.285+0800: 565746.999: [GC [PSYoungGen: 1381488K->13744K(1382528K)] 3770102K->2402591K(4178752K), 0.0367020 secs] [Times: user=0.08 sys=0.00, real=0.03 secs] 
2016-02-22T07:36:12.798+0800: 565969.512: [GC [PSYoungGen: 1380720K->14408K(1382080K)] 3769567K->2403520K(4178304K), 0.0343080 secs] [Times: user=0.07 sys=0.00, real=0.04 secs] 
2016-02-22T07:39:23.479+0800: 566160.193: [GC [PSYoungGen: 1381000K->13424K(1382336K)] 3770112K->2402740K(4178560K), 0.0383700 secs] [Times: user=0.08 sys=0.00, real=0.04 secs] 
2016-02-22T07:42:22.601+0800: 566339.315: [GC [PSYoungGen: 1380016K->13408K(1382720K)] 3769332K->2403008K(4178944K), 0.0341610 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2016-02-22T07:45:15.528+0800: 566512.243: [GC [PSYoungGen: 1380576K->15136K(1382336K)] 3770176K->2404912K(4178560K), 0.0360660 secs] [Times: user=0.07 sys=0.00, real=0.03 secs] 
2016-02-22T07:48:05.002+0800: 566681.716: [GC [PSYoungGen: 1382304K->12992K(1382400K)] 3772080K->2403077K(4178624K), 0.0333690 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2016-02-22T07:51:25.365+0800: 566882.079: [GC [PSYoungGen: 1379648K->14400K(1381056K)] 3769733K->2404589K(4177280K), 0.0398930 secs] [Times: user=0.07 sys=0.00, real=0.04 secs] 
2016-02-22T07:54:49.762+0800: 567086.477: [GC [PSYoungGen: 1381056K->14320K(1382144K)] 3771245K->2404704K(4178368K), 0.0334180 secs] [Times: user=0.07 sys=0.00, real=0.04 secs] 
2016-02-22T07:57:41.545+0800: 567258.260: [GC [PSYoungGen: 1380656K->14192K(1382208K)] 3771040K->2404701K(4178432K), 0.0372750 secs] [Times: user=0.08 sys=0.00, real=0.04 secs] 
2016-02-22T08:00:13.865+0800: 567410.580: [GC [PSYoungGen: 1380528K->13024K(1382336K)] 3771037K->2404017K(4178560K), 0.0329470 secs] [Times: user=0.07 sys=0.00, real=0.03 secs] 
2016-02-22T08:03:11.684+0800: 567588.399: [GC [PSYoungGen: 1379488K->12976K(1382208K)] 3770481K->2404086K(4178432K), 0.0322680 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2016-02-22T08:05:41.947+0800: 567738.662: [GC [PSYoungGen: 1379440K->12880K(1382528K)] 3770550K->2404186K(4178752K), 0.0314290 secs] [Times: user=0.07 sys=0.00, real=0.03 secs] 
2016-02-22T08:08:38.407+0800: 567915.122: [GC [PSYoungGen: 1379728K->14560K(1381440K)] 3771034K->2406159K(4177664K), 0.0371870 secs] [Times: user=0.07 sys=0.00, real=0.04 secs] 
2016-02-22T08:11:07.555+0800: 568064.270: [GC [PSYoungGen: 1381408K->15713K(1380800K)] 3773007K->2407872K(4177024K), 0.0436300 secs] [Times: user=0.08 sys=0.00, real=0.04 secs] 
2016-02-22T08:13:34.830+0800: 568211.544: [GC [PSYoungGen: 1380769K->14624K(1379712K)] 3772928K->2407097K(4175936K), 0.0376490 secs] [Times: user=0.07 sys=0.01, real=0.04 secs] 
2016-02-22T08:15:53.853+0800: 568350.567: [GC [PSYoungGen: 1379680K->14736K(1381504K)] 3772153K->2407589K(4177728K), 0.0443540 secs] [Times: user=0.09 sys=0.00, real=0.04 secs] 
2016-02-22T08:17:50.185+0800: 568466.899: [GC [PSYoungGen: 1379664K->15312K(1380288K)] 3772517K->2408381K(4176512K), 0.0383360 secs] [Times: user=0.08 sys=0.00, real=0.03 secs] 
2016-02-22T08:19:53.557+0800: 568590.271: [GC [PSYoungGen: 1380240K->14688K(1381312K)] 3773309K->2408053K(4177536K), 0.0334160 secs] [Times: user=0.07 sys=0.00, real=0.04 secs] 
2016-02-22T08:22:22.916+0800: 568739.630: [GC [PSYoungGen: 1379168K->16608K(1381120K)] 3772533K->2410381K(4177344K), 0.0397620 secs] [Times: user=0.07 sys=0.00, real=0.04 secs] 
2016-02-22T08:24:38.891+0800: 568875.605: [GC [PSYoungGen: 1381088K->16576K(1379328K)] 3774861K->2410574K(4175552K), 0.0391130 secs] [Times: user=0.08 sys=0.00, real=0.04 secs] 
2016-02-22T08:26:36.972+0800: 568993.686: [GC [PSYoungGen: 1378944K->14528K(1380224K)] 3772942K->2408675K(4176448K), 0.0339580 secs] [Times: user=0.07 sys=0.00, real=0.04 secs] 
2016-02-22T08:28:35.833+0800: 569112.548: [GC [PSYoungGen: 1376896K->13888K(1380672K)] 3771043K->2408324K(4176896K), 0.0346050 secs] [Times: user=0.07 sys=0.00, real=0.04 secs] 
2016-02-22T08:30:31.832+0800: 569228.547: [GC [PSYoungGen: 1376960K->13792K(1380480K)] 3771396K->2408512K(4176704K), 0.0330610 secs] [Times: user=0.08 sys=0.00, real=0.03 secs] 
2016-02-22T08:32:30.041+0800: 569346.755: [GC [PSYoungGen: 1376864K->17249K(1379008K)] 3771584K->2412337K(4175232K), 0.0390900 secs] [Times: user=0.08 sys=0.00, real=0.04 secs] 
2016-02-22T08:34:24.365+0800: 569461.079: [GC [PSYoungGen: 1378977K->17152K(1378944K)] 3774065K->2412666K(4175168K), 0.0406570 secs] [Times: user=0.08 sys=0.00, real=0.04 secs] 
2016-02-22T08:36:03.846+0800: 569560.561: [GC [PSYoungGen: 1378880K->13088K(1379392K)] 3774394K->2408973K(4175616K), 0.0403870 secs] [Times: user=0.09 sys=0.00, real=0.04 secs] 
2016-02-22T08:38:01.357+0800: 569678.072: [GC [PSYoungGen: 1373792K->15040K(1379392K)] 3769677K->2411158K(4175616K), 0.0361500 secs] [Times: user=0.07 sys=0.00, real=0.04 secs] 
2016-02-22T08:39:51.464+0800: 569788.178: [GC [PSYoungGen: 1375744K->17664K(1378304K)] 3771862K->2413902K(4174528K), 0.0400000 secs] [Times: user=0.07 sys=0.00, real=0.04 secs] 
2016-02-22T08:41:30.436+0800: 569887.150: [GC [PSYoungGen: 1377600K->14896K(1379008K)] 3773838K->2411243K(4175232K), 0.0388590 secs] [Times: user=0.08 sys=0.00, real=0.03 secs] 
2016-02-22T08:42:59.453+0800: 569976.168: [GC [PSYoungGen: 1374832K->15392K(1379648K)] 3771179K->2412195K(4175872K), 0.0416830 secs] [Times: user=0.08 sys=0.00, real=0.04 secs] 
2016-02-22T08:44:33.753+0800: 570070.467: [GC [PSYoungGen: 1376352K->16848K(1377856K)] 3773155K->2413811K(4174080K), 0.0387540 secs] [Times: user=0.07 sys=0.00, real=0.04 secs] 
2016-02-22T08:46:10.617+0800: 570167.331: [GC [PSYoungGen: 1377808K->14752K(1379584K)] 3774771K->2411879K(4175808K), 0.0361110 secs] [Times: user=0.07 sys=0.00, real=0.04 secs] 
2016-02-22T08:47:50.301+0800: 570267.016: [GC [PSYoungGen: 1375584K->14880K(1379328K)] 3772711K->2412432K(4175552K), 0.0375220 secs] [Times: user=0.07 sys=0.00, real=0.04 secs] 
2016-02-22T08:49:28.449+0800: 570365.164: [GC [PSYoungGen: 1375712K->16097K(1379712K)] 3773264K->2413978K(4175936K), 0.0405760 secs] [Times: user=0.07 sys=0.00, real=0.04 secs] 
2016-02-22T08:50:59.297+0800: 570456.012: [GC [PSYoungGen: 1377569K->12544K(1374016K)] 3775450K->2410745K(4170240K), 0.0388480 secs] [Times: user=0.08 sys=0.00, real=0.04 secs] 
2016-02-22T08:52:36.440+0800: 570553.154: [GC [PSYoungGen: 1374016K->15120K(1379904K)] 3772217K->2413538K(4176128K), 0.0383240 secs] [Times: user=0.07 sys=0.00, real=0.04 secs] 
2016-02-22T08:54:33.462+0800: 570670.177: [GC [PSYoungGen: 1376592K->17313K(1378816K)] 3775010K->2415911K(4175040K), 0.0437580 secs] [Times: user=0.08 sys=0.00, real=0.04 secs] 
